gene,log2fc_late_minus_early,pval,qval,significant
TFIP11,-0.19622286879993744,6.24465888143011e-05,0.0004091554675581779,True
CGN,-0.4974946764896915,6.25235069936501e-05,0.0004093903719012794,True
CLTRN,-0.666997362787507,6.25235069936501e-05,0.0004093903719012794,True
CDH15,0.1472661160267801,6.257120659080177e-05,0.00040956819337078316,True
ATP5F1B,-0.2877223901146646,6.267752699618005e-05,0.00041012948252374065,True
LRG1,0.5791412348195015,6.283186328825495e-05,0.00041100449154895906,True
ABCB10,-0.2152984298667402,6.298664517498381e-05,0.00041174679721273024,True
CYP3A4,-0.13709086699463097,6.298587237247857e-05,0.00041174679721273024,True
PHYHIPL,-0.5499755379374114,6.314174492282804e-05,0.00041262540487425284,True
CALY,0.11884933014461913,6.320454644982879e-05,0.00041290047415356695,True
ZNF670,-0.17037001637941573,6.329707679561547e-05,0.000413369511022267,True
RMDN2,-0.16246741758465744,6.337505099952838e-05,0.00041374321114230416,True
DCAF5,-0.1632063898191234,6.376574501066291e-05,0.0004161575856047781,True
ZNF740,-0.15963609695098535,6.423760919702995e-05,0.00041896285645089414,True
TP53TG5,-0.12009131432713982,6.423734706035698e-05,0.00041896285645089414,True
ZFP82,-0.14669373527980878,6.447457064280057e-05,0.00042037082716682726,True
NUP133,-0.2319015962710722,6.455400477959461e-05,0.000420751143280666,True
SERINC5,-0.2873850208435633,6.4712755151792e-05,0.0004215102620765857,True
ANKRD42,-0.15135659413100067,6.471273316373944e-05,0.0004215102620765857,True
TMEM126B,-0.14307556178134906,6.48718749830164e-05,0.0004221329776146805,True
PTPN4,-0.21400018762443818,6.487185294700504e-05,0.0004221329776146805,True
PKN2,-0.18023870573823064,6.48718749830164e-05,0.0004221329776146805,True
NUDT9,-0.17560646952273284,6.495155163749791e-05,0.0004223757457757447,True
FAM86B1,-0.1383028449711745,6.495144133744979e-05,0.0004223757457757447,True
MXI1,-0.25480754015655904,6.503136507910647e-05,0.00042261908635828706,True
SH2D3C,-0.22809908124240597,6.503136507910647e-05,0.00042261908635828706,True
IARS2,-0.2620121322679756,6.519122624752464e-05,0.0004233819768479304,True
MAPK8IP1,-0.3408649874059302,6.519122624752464e-05,0.0004233819768479304,True
FBXO43,0.14173769333696323,6.527094173602151e-05,0.0004236255791365662,True
APLF,-0.13545444559120656,6.527122976765631e-05,0.0004236255791365662,True
PGLS,0.17195173378985995,6.551204281051995e-05,0.00042505014954641936,True
ZC3H13,-0.21866605689800966,6.567304428579943e-05,0.00042595613434296325,True
NECTIN3,-0.3024748842098024,6.583439785074322e-05,0.000426863812796136,True
MCOLN1,-0.1775495369844986,6.5915170557255e-05,0.0004272485925131828,True
MFSD9,-0.19654414418131827,6.607710943114635e-05,0.0004281590535710744,True
NFU1,-0.17002902905507344,6.623940231546622e-05,0.0004290712161682149,True
ZHX3,-0.2669223839915764,6.648357163251307e-05,0.00043051297538455527,True
PELI2,-0.28154821031134425,6.664678648717607e-05,0.00043142974966925863,True
INAFM1,0.25449057785681095,6.672854733723726e-05,0.00043181881752996966,True
VKORC1,0.30265590274341303,6.681042571872735e-05,0.0004322083932446418,True
PEX11B,-0.15602950385961822,6.697442244276035e-05,0.00043312878192142585,True
FOXJ2,-0.15888902374318015,6.713880005643655e-05,0.00043376973283384057,True
PPP1R15B,-0.25211102857070866,6.713880005643655e-05,0.00043376973283384057,True
ING2,-0.2105473087785672,6.713880005643655e-05,0.00043376973283384057,True
IRAK1BP1,-0.18650967816003483,6.72211092134748e-05,0.00043416082782580514,True
ACAD8,-0.2142586649745053,6.738605966674726e-05,0.0004349444019539032,True
RAB11FIP1,-0.3860808525565549,6.738605966674726e-05,0.0004349444019539032,True
PPP2R5D,-0.24455541544594972,6.763422653212708e-05,0.00043626373620108365,True
SCP2,-0.19235323431120932,6.763422653212708e-05,0.00043626373620108365,True
CAMK1,-0.1940783798758423,6.771706451849575e-05,0.0004366568021894464,True
TFAM,-0.21675431158373648,6.780013600952113e-05,0.0004369098615894739,True
NRXN3,-0.2561608396287598,6.780006726162785e-05,0.0004369098615894739,True
GIMAP1,-0.22053617166926998,6.796643053748367e-05,0.00043783996512321467,True
CARMIL2,0.2605798464079372,6.804956152188964e-05,0.0004382339010411614,True
ARNT,-0.1629755474067256,6.81331109532218e-05,0.00043848869147363986,True
PNPLA8,-0.27176879565330303,6.81331109532218e-05,0.00043848869147363986,True
FAM120B,-0.18867993770927516,6.821657309037122e-05,0.00043888416723969714,True
CRK,-0.17336902523026954,6.830017809562403e-05,0.00043928030673243606,True
TEDC2,0.212265524572678,6.838376458877916e-05,0.00043967607170947403,True
ARHGEF17,-0.24443670142016316,6.846763280526268e-05,0.0004400733922860501,True
WASF2,-0.22619451050169737,6.863547592439757e-05,0.00044101002867568117,True
PSMG3,0.1688659850993135,6.880370829697877e-05,0.0004419485618637766,True
EDN1,-0.44058591190859264,6.89723307686494e-05,0.0004426039043660546,True
VPS37A,-0.19071039471974904,6.89723307686494e-05,0.0004426039043660546,True
C19orf25,-0.17682146326332226,6.89723307686494e-05,0.0004426039043660546,True
IGDCC4,0.415098659580049,6.91411343304781e-05,0.00044351994071035105,True
H2AC16,0.023802422328616193,6.915956944871509e-05,0.00044351994071035105,True
AGL,-0.2492869327729781,6.931067929628006e-05,0.0004443460848261195,True
NT5DC1,-0.21779674905001034,6.965073861853554e-05,0.00044638265077992983,True
GRM3,-0.1224607763238462,6.98029978407172e-05,0.00044704481839669,True
MAVS,-0.1779527846262141,6.982132432978697e-05,0.00044704481839669,True
BUD13,-0.16926792297576831,6.982132432978697e-05,0.00044704481839669,True
LRRC15,0.32892050384407545,6.99812979930091e-05,0.0004479252389677738,True
SRP72,-0.2356055789456324,7.016368223591986e-05,0.00044894849050698655,True
MYCBP2,-0.2541532338746251,7.042144482045404e-05,0.00045030892859294447,True
LARS2,-0.24966110023675991,7.04214685200522e-05,0.00045030892859294447,True
RBM7,-0.19611756651407752,7.050762784603792e-05,0.00045057086025458465,True
KRTCAP3,0.45436155933443345,7.050762784603792e-05,0.00045057086025458465,True
RASGEF1B,-0.23322892217433155,7.068019819372556e-05,0.00045138430223782834,True
TMEM129,-0.1911061042115314,7.068019819372556e-05,0.00045138430223782834,True
ARID1B,-0.17035066737162552,7.102649053684656e-05,0.00045345058223619805,True
CSRNP1,-0.3801515224845984,7.120030978618742e-05,0.0004542693684854415,True
PDZD8,-0.2953754159977118,7.120030978618742e-05,0.0004542693684854415,True
PCYOX1,-0.33577488310845016,7.137448339326984e-05,0.00045494387784367457,True
VPS13B,-0.26449276448371384,7.137448339326984e-05,0.00045494387784367457,True
GLYATL1,-0.5390896687990026,7.137448339326984e-05,0.00045494387784367457,True
TLN2,-0.3372079165439188,7.15490359538617e-05,0.00045591073149507655,True
EIF4ENIF1,-0.12924167913139506,7.172401636010963e-05,0.0004568796927117782,True
PPARA,-0.2507606769879893,7.189942564312465e-05,0.00045785076604044054,True
EIF2S1,-0.20993700592817977,7.19872461252334e-05,0.0004582636376899436,True
CHST6,0.09258705990867624,7.224569224059202e-05,0.00045965178283971405,True
TMEM30A,-0.22242407663628594,7.225141375361942e-05,0.00045965178283971405,True
C20orf202,-0.16889872260083183,7.233961657250604e-05,0.0004600661164984451,True
FBXO21,-0.2846901451883044,7.242801842726342e-05,0.0004604814513401716,True
GALC,-0.264641914328009,7.251644948103548e-05,0.0004608967069661732,True
BEX4,-0.3188906859703824,7.26050313551454e-05,0.0004610188264837226,True
CDC37L1,-0.20058987218562407,7.26050070056358e-05,0.0004610188264837226,True
GTF2IRD2B,-0.1665045513901129,7.260495830663553e-05,0.0004610188264837226,True
RORB,0.101923045034291,7.270812895863026e-05,0.00046152648047665393,True
CYFIP1,-0.22287568338492925,7.278245342094618e-05,0.00046155742885077133,True
VPS41,-0.22139492806836003,7.278245342094618e-05,0.00046155742885077133,True
CDHR2,-0.6491393121301949,7.278240461654002e-05,0.00046155742885077133,True
NPFFR2,0.0596807301598796,7.283804557794675e-05,0.00046176310102801345,True
GGT1,-0.21351489410602698,7.287095172894852e-05,0.00046182486826820587,True
ZNF221,-0.21495068582190913,7.304925766488767e-05,0.00046280778497697185,True
WDR47,-0.20255058072943477,7.313847949403575e-05,0.00046322585900638013,True
GPN3,-0.22961973292016324,7.331718330917444e-05,0.0004642102257282693,True
CPEB1,0.05605418629497422,7.340160052531811e-05,0.00046459717818215634,True
NBL1,0.45182469247929813,7.349625079881667e-05,0.0004650486348545879,True
NECAP1,-0.1302712838341087,7.367570720405412e-05,0.00046588859563923083,True
PEAR1,-0.3361482410896022,7.367573187132585e-05,0.00046588859563923083,True
MED4,-0.12266579044787296,7.376560308663686e-05,0.00046630900264469423,True
MOV10,0.21558465939503524,7.385562742102187e-05,0.0004667301107829902,True
AP1G1,-0.18439040665629758,7.457937234058956e-05,0.0004708560879438489,True
MAS1L,-0.07007609493548216,7.456251442628492e-05,0.0004708560879438489,True
UBQLN1,-0.22239389994891212,7.457937234058956e-05,0.0004708560879438489,True
ZNF737,-0.21921226128502314,7.476132876472346e-05,0.0004717061306680558,True
PIGA,-0.1841629718254545,7.476122880936059e-05,0.0004717061306680558,True
DNTTIP1,0.21929497304594037,7.494367991879241e-05,0.0004725577449476738,True
ZNF350,-0.21515225901920454,7.49437049616082e-05,0.0004725577449476738,True
SMC3,-0.21230060186982502,7.512657712850468e-05,0.0004735610796042132,True
UBR2,-0.16840848302753297,7.530977060381444e-05,0.0004744161798495485,True
AR,-0.34294986952458784,7.530982090599965e-05,0.0004744161798495485,True
INF2,-0.19910072544720592,7.549346208484774e-05,0.0004754228196613058,True
GIT1,-0.13860287230410506,7.567757719352961e-05,0.0004764318074154068,True
ASIC1,0.18796291174497426,7.586181307298533e-05,0.00047729185112288687,True
SF1,-0.1716182249982463,7.586206621569006e-05,0.00047729185112288687,True
SERTM1,0.045828066136857776,7.598643686240124e-05,0.0004779235262342447,True
TATDN3,-0.15613533249512068,7.604703121558236e-05,0.0004781538027045983,True
KRR1,-0.18194162374950107,7.623232089711004e-05,0.0004791677219566772,True
ZNF689,-0.1623846086757812,7.679103624338617e-05,0.00048237561146945916,True
FOXO4,-0.20700649362979018,7.6791061831882e-05,0.00048237561146945916,True
PPP2R2A,-0.19275628096392872,7.725949343386236e-05,0.0004850128482236988,True
C5orf51,-0.17131908251348182,7.72595448870733e-05,0.0004850128482236988,True
A1CF,-0.4806309690707571,7.735339007861793e-05,0.00048544913169262967,True
TP53I11,-0.2753083612443943,7.744770401588727e-05,0.00048588808139356845,True
HHIPL2,0.12317791041576995,7.750207050073287e-05,0.0004860762131625077,True
MPPE1,-0.19674858470292245,7.754194597517713e-05,0.0004861733707085162,True
CCNY,-0.21614701727507146,7.773078113202852e-05,0.00048705101012268525,True
POU3F3,-0.3256022750471148,7.773078113202852e-05,0.00048705101012268525,True
CCNK,-0.13622565473383785,7.782524515256555e-05,0.00048748970714792704,True
TRIM55,-0.41135573850206253,7.810970459038789e-05,0.0004891178675009905,True
SLTM,-0.1419157118738763,7.829979454302736e-05,0.000490154255447058,True
SYCE1L,0.3551150127899878,7.858573666648128e-05,0.0004916358516153308,True
MB21D2,-0.26419530820860704,7.858578890049448e-05,0.0004916358516153308,True
SVIP,-0.240294238780419,7.868136575924356e-05,0.0004920793822170006,True
CTXN1,0.3903651111115596,7.877697398171182e-05,0.0004925228307454907,True
LHX8,0.2012170747942349,7.88954872193116e-05,0.0004931091611845251,True
ZNF891,-0.1417226356498018,7.89685725020419e-05,0.0004934112812741183,True
TNFRSF21,-0.3418989315015297,7.906466817999292e-05,0.000493702271898747,True
MAGT1,-0.24275130122905875,7.906466817999292e-05,0.000493702271898747,True
RALB,-0.22529158099446178,7.92569807193508e-05,0.0004944385737116446,True
PFDN2,0.1878770185908225,7.92569807193508e-05,0.0004944385737116446,True
CCDC122,-0.15660252396358176,7.925682283389607e-05,0.0004944385737116446,True
GNB1,-0.1807740110687499,7.964293320235741e-05,0.0004966908984011893,True
ZC3H10,-0.11508626065298455,8.00305822841025e-05,0.0004989523919888792,True
CLPSL1,0.032735370080323664,8.007033770075597e-05,0.0004990441991490067,True
DNAH7,-0.16112345308382003,8.012760681644461e-05,0.0004992450702207103,True
SERTAD2,-0.1532155649623732,8.04201744837242e-05,0.0005009114148255211,True
SDF2L1,0.2038541407535579,8.0615575407759e-05,0.0005019716872204556,True
STPG3,-0.30829425222294127,8.068736092028115e-05,0.0005022618176798519,True
SPATA6L,-0.1923784052473143,8.081139829555455e-05,0.000502720518082097,True
ATRN,-0.29512193004037357,8.081147860633568e-05,0.000502720518082097,True
PDP2,-0.21819161928100517,8.120452821294347e-05,0.0005050080734590352,True
CTLA4,0.3380534523726286,8.13020902168408e-05,0.0005054571483452983,True
ARHGAP36,0.02343657230429931,8.163669132093069e-05,0.0005073791619565823,True
ZNF385B,-0.49053750398650187,8.169844913936459e-05,0.0005076047612778596,True
PRMT2,-0.13019514428048318,8.199621748678835e-05,0.0005091375223455578,True
CRIP2,-0.181074936696918,8.199621748678835e-05,0.0005091375223455578,True
TM7SF3,-0.27302854675162713,8.239476518113381e-05,0.0005112937529354018,True
EGLN1,-0.289775751694763,8.239476518113381e-05,0.0005112937529354018,True
TTC39B,-0.2561731971138945,8.249466053422282e-05,0.0005117543689269864,True
TNN,-0.23193727186128776,8.25943428477969e-05,0.0005118973036216406,True
SERF2,0.17250650752133456,8.25947249348389e-05,0.0005118973036216406,True
TBC1D22B,-0.1325743262068082,8.25947249348389e-05,0.0005118973036216406,True
NOA1,-0.20574460278858986,8.279511591737625e-05,0.0005129798076944212,True
DNALI1,-0.3059282133800787,8.299602116397251e-05,0.0005135861793815283,True
TBCC,-0.1393333968065109,8.299602116397251e-05,0.0005135861793815283,True
SERPINB6,-0.12029359369265524,8.299602116397251e-05,0.0005135861793815283,True
FBXO11,-0.25478813710643156,8.299602116397251e-05,0.0005135861793815283,True
MID2,-0.25673317839367504,8.309660531752414e-05,0.0005138896143985099,True
CENPE,0.22522009109843322,8.309646812488152e-05,0.0005138896143985099,True
SPIN2B,-0.14155775954318184,8.319733214073677e-05,0.0005143529947975224,True
AGPAT3,-0.20399823167528552,8.339915958960324e-05,0.0005154409311523588,True
ATP8B3,0.35206220852995695,8.350017785263035e-05,0.0005159053442905931,True
PBXIP1,-0.19665240970398745,8.360142209623248e-05,0.0005162109488246155,True
AC004706.3,-0.12584873338723324,8.360114623807135e-05,0.0005162109488246155,True
GNL1,-0.1781192193757981,8.380414812004429e-05,0.000517142403348017,True
PCNP,-0.20941340119908602,8.380414812004429e-05,0.000517142403348017,True
SKAP2,-0.27989896292703786,8.400733865446454e-05,0.000518235865746508,True
KLHL23,-0.2421806213666624,8.461967940244608e-05,0.0005216907000154224,True
DUSP22,-0.14466619503693146,8.461970728507754e-05,0.0005216907000154224,True
DNAJA4,-0.3170715976054175,8.492744314085888e-05,0.0005234260776947278,True
PKMYT1,0.2281905693037476,8.503004187384837e-05,0.0005238964693698359,True
SUZ12,-0.19644978391701873,8.513320626905422e-05,0.0005243700545543414,True
WDR12,-0.17815410776170415,8.523623633897683e-05,0.0005245187159347994,True
ECRG4,-0.5264137879887802,8.523626440108086e-05,0.0005245187159347994,True
SLAIN2,-0.1954291202906555,8.523626440108086e-05,0.0005245187159347994,True
PCGF2,-0.20085505580652452,8.533944041297274e-05,0.0005249915960980718,True
MAT2B,-0.20973982888862608,8.54427625529934e-05,0.0005254650832145535,True
TICRR,0.19949063737199224,8.55459776674889e-05,0.0005257763591952225,True
DMXL1,-0.24834088546446775,8.554611842859372e-05,0.0005257763591952225,True
PDCL2,0.05211198670241998,8.560330622394087e-05,0.0005259657070856497,True
EXOC1,-0.1537597496731502,8.585712133055636e-05,0.0005273626879509035,True
CNDP2,-0.29156791965542883,8.606501204271814e-05,0.0005284768124754279,True
UHRF1,0.31688377621676467,8.616907900681809e-05,0.000528952924026459,True
FAM126B,-0.1803301261985366,8.637765493796839e-05,0.000530070078225058,True
UNC13D,0.29280942204596494,8.648219276550621e-05,0.000530222178991911,True
PDK3,-0.24111115184062593,8.648222118977303e-05,0.000530222178991911,True
JAM3,-0.3500732277173775,8.648222118977303e-05,0.000530222178991911,True
TXNDC17,0.1697720900821107,8.669154166105526e-05,0.0005313421326892468,True
PLLP,-0.2940562271084395,8.69013407584437e-05,0.0005321372641406176,True
DMKN,-0.4461135238283136,8.69013407584437e-05,0.0005321372641406176,True
AGPAT5,-0.2303355883138467,8.690125512064984e-05,0.0005321372641406176,True
MROH8,-0.14429336400785187,8.70062486531231e-05,0.0005326160840177981,True
ACLY,-0.24535627051100306,8.732237892640858e-05,0.0005342232559173778,True
CFAP126,-0.36615352748336605,8.732237892640858e-05,0.0005342232559173778,True
MRPS12,0.13363762676974034,8.753362004945967e-05,0.000535187156254562,True
UBE2T,0.2795939383286208,8.753359132011384e-05,0.000535187156254562,True
JAK1,-0.21528396749743894,8.774534390357238e-05,0.0005363171878447044,True
STK24,-0.2845016217449534,8.795752266781923e-05,0.0005369558059419888,True
AC092835.1,-0.1598228809244061,8.795746496340187e-05,0.0005369558059419888,True
SLC5A10,-0.5423258338760792,8.795755152003888e-05,0.0005369558059419888,True
TBC1D9,-0.29277118416705594,8.795755152003888e-05,0.0005369558059419888,True
JPH4,-0.19029101715192986,8.817015719068818e-05,0.0005379244707930678,True
TNFRSF10C,-0.3579039364123169,8.817018610451127e-05,0.0005379244707930678,True
SMAD6,-0.23471143954264884,8.827674331540365e-05,0.0005384098220319724,True
SLC25A22,0.18273646387446352,8.838342217534679e-05,0.0005388956181443621,True
DDX31,-0.17941710070599148,8.859705824949128e-05,0.000540033062481919,True
FAM13B,-0.23387752522839866,8.881124030635282e-05,0.0005411731385171341,True
CCSER2,-0.19803645354503718,8.902588227508874e-05,0.0005423153195235928,True
CTR9,-0.23999221359210132,8.924101423665299e-05,0.0005432938448398129,True
EMSY,-0.17280235342139294,8.924101423665299e-05,0.0005432938448398129,True
