,mean_weight,std_weight,folds_in_top50,abs_mean
RBP5,0.0034550109194994307,0.0005556450088018129,0,0.0034550109194994307
FST,0.0034500518219240995,0.0007004080058415685,0,0.0034500518219240995
SV2C,-0.003449863845536371,0.0008460832537936269,0,0.003449863845536371
MPP1,-0.003449180650080325,0.0008479772615842067,0,0.003449180650080325
OR5A2,-0.0034472538615603404,0.0015960145425502905,0,0.0034472538615603404
PRDM9,0.0034441403405440344,0.002952736634492541,1,0.0034441403405440344
GNG8,0.003442359521919123,0.001046829433781327,0,0.003442359521919123
C5orf24,0.003440840117533755,0.00098795421759256,0,0.003440840117533755
ATOH1,-0.003440665038572614,0.00121746402158269,0,0.003440665038572614
CBFB,0.003440092332659821,0.0006099997382508122,0,0.003440092332659821
HSFY2,-0.0034370884218703594,0.002280326196716063,0,0.0034370884218703594
OR4K1,-0.003435192647776781,0.0014730500677861665,0,0.003435192647776781
SPATA31A6,0.0034325492932025434,0.0015681457898070275,0,0.0034325492932025434
PRDM6,0.0034323475052077555,0.0009683606871190546,0,0.0034323475052077555
OR2H1,-0.0034312053418861406,0.0013596743968694897,0,0.0034312053418861406
NOBOX,0.003429786839756352,0.0019677365195963255,0,0.003429786839756352
FRMD7,0.0034297068514994116,0.0013176148943365865,0,0.0034297068514994116
KRT222,-0.0034293258939563074,0.0010687915097390987,0,0.0034293258939563074
HHAT,-0.0034271080714313533,0.0007013431648672784,0,0.0034271080714313533
SMCO2,0.0034270454698061975,0.0014928426733810934,0,0.0034270454698061975
GSC,0.0034270148494923527,0.0013927528531368792,0,0.0034270148494923527
ITGB5,0.003426030523315634,0.0007712431917003047,0,0.003426030523315634
LCE3C,0.0034253489578963204,0.00146424984095494,0,0.0034253489578963204
ASIP,0.0034244118714178255,0.0009573334530790979,0,0.0034244118714178255
PGRMC2,-0.0034240037846679124,0.0010110180008472596,0,0.0034240037846679124
PCDH7,0.0034231115134627553,0.0006072275806249771,0,0.0034231115134627553
ISM1,0.0034221344175620846,0.001540784198434537,0,0.0034221344175620846
FHOD3,0.0034197602849310336,0.0006180116726450818,0,0.0034197602849310336
CST9L,0.0034177265354885613,0.0016454308746234555,0,0.0034177265354885613
PXDC1,0.003416316523871471,0.0007179260078576885,0,0.003416316523871471
CYB5D2,-0.0034129684290254416,0.0004326428078663119,0,0.0034129684290254416
DNASE1L3,-0.0034094971843157485,0.000516266050690083,0,0.0034094971843157485
CHCHD5,-0.0034085421334805847,0.0008315419115519435,0,0.0034085421334805847
NXPE1,-0.003407242098289016,0.0012257718190473795,0,0.003407242098289016
RAB11FIP1,-0.0034069020740541966,0.0003805180387032485,0,0.0034069020740541966
YBX3,0.003406119007173491,0.0007903208118722883,0,0.003406119007173491
SCNN1B,0.0034056160707998185,0.0006623396153800683,0,0.0034056160707998185
CD22,-0.0034025810336743797,0.001034642598410862,0,0.0034025810336743797
OR5D14,-0.0034011298461738724,0.0017788696584299674,0,0.0034011298461738724
MRPL18,0.003400885506579115,0.0008340417622717355,0,0.003400885506579115
PHLDB2,0.003398517967534283,0.0004700531747924757,0,0.003398517967534283
LRRC72,-0.0033953189676138246,0.0003060637035912466,0,0.0033953189676138246
SYT1,0.0033944285031554194,0.0006821533393198649,0,0.0033944285031554194
ARSL,0.0033941088575867805,0.0007403607644603597,0,0.0033941088575867805
FLRT2,0.003393969156372621,0.0002593408280612517,0,0.003393969156372621
CPNE5,-0.0033877403853028627,0.00041406203123783305,0,0.0033877403853028627
ENTPD2,-0.0033850067480238567,0.0012298620360016177,0,0.0033850067480238567
NFKBIE,0.00338432864174498,0.0011167430849821185,0,0.00338432864174498
SSBP3,0.003381053420421027,0.000683634788867698,0,0.003381053420421027
AC010255.2,-0.0033799340354991984,0.000919046733611515,0,0.0033799340354991984
OR5J2,0.0033790665210759784,0.0017819083558996856,0,0.0033790665210759784
SAMD13,-0.0033784416188619897,0.0006391899197070565,0,0.0033784416188619897
GAGE10,0.0033777239299442054,0.0009387347705725837,0,0.0033777239299442054
MCOLN1,-0.003375050599530682,0.0006604888975512438,0,0.003375050599530682
CNMD,-0.003372430068881338,0.0007859511789706762,0,0.003372430068881338
OLIG1,0.003369441948813237,0.0011442954116031138,0,0.003369441948813237
LYPD5,-0.00336520857127662,0.0009709537891231503,0,0.00336520857127662
MGAT4D,-0.003364674445300221,0.0008337859525659611,0,0.003364674445300221
MCEMP1,0.0033638757986203145,0.001419091781777996,0,0.0033638757986203145
OPRM1,-0.0033637301612594412,0.0010860199449081555,0,0.0033637301612594412
CTNND2,-0.0033630403791137047,0.0003371390945151391,0,0.0033630403791137047
SYT16,-0.0033596085331091922,0.0006157595730020645,0,0.0033596085331091922
COX6B2,-0.003359073677932314,0.0009053319646135455,0,0.003359073677932314
ISM2,0.003357853050393024,0.001197423710634475,0,0.003357853050393024
CLSTN3,0.0033561116830463427,0.0004101810531002696,0,0.0033561116830463427
STARD5,-0.0033550524088358,0.00036284479343834115,0,0.0033550524088358
CFAP161,-0.0033549217881383145,0.0010394429192581347,0,0.0033549217881383145
PRDX2,-0.003354519547834313,0.0008555174809791332,0,0.003354519547834313
PRAMEF7,-0.003352444511239274,0.0010066689273985805,0,0.003352444511239274
DAZ2,0.0033518802526453077,0.001880757144080614,0,0.0033518802526453077
SGPP1,0.003349262124824758,0.0007200338923023267,0,0.003349262124824758
TEX28,0.003347308518800386,0.0012298515592021782,0,0.003347308518800386
NECAB2,0.0033445105886000656,0.0011416579448632136,0,0.0033445105886000656
EEF1E1,0.003344031826588964,0.0008777130944239809,0,0.003344031826588964
RASD1,0.0033430307876763225,0.0004221056405651624,0,0.0033430307876763225
DDI1,-0.0033426496745115586,0.0016408331972478868,0,0.0033426496745115586
NRK,0.003341796313884099,0.001179875933505682,0,0.003341796313884099
FOXA1,0.003341784389486844,0.00043949234808681207,0,0.003341784389486844
STOX1,0.00333957595792208,0.001072217680945867,0,0.00333957595792208
PAQR9,-0.0033388193078579555,0.0015085276522312557,0,0.0033388193078579555
CAPN13,0.003338377837231962,0.0011579250377040243,0,0.003338377837231962
SYNGR1,-0.0033379324261395686,0.00020705286672928453,0,0.0033379324261395686
MCF2,-0.0033359918650775213,0.00037458078530480584,0,0.0033359918650775213
PTPMT1,-0.003335343471236287,0.0010525784175385625,0,0.003335343471236287
SPINK1,0.0033340611623467126,0.0005921435768063636,0,0.0033340611623467126
INSC,0.0033337553101445627,0.002857913445168625,0,0.0033337553101445627
TMEM26,0.0033333562878050662,0.0009947961892642278,0,0.0033333562878050662
CMA1,-0.003330013577138624,0.0012515757872619841,0,0.003330013577138624
MCIDAS,0.0033295513167223368,0.0013567882244286795,0,0.0033295513167223368
HTRA3,0.003327966265567868,0.0010375731417022816,0,0.003327966265567868
SCEL,-0.00332676315439573,0.0016831671978215614,0,0.00332676315439573
P2RY8,-0.0033232237420739996,0.0006721757324539057,0,0.0033232237420739996
LGALS7B,-0.0033209205053267494,0.0006178861465344557,0,0.0033209205053267494
CCT6B,-0.0033182430508878883,0.0012846627517591196,0,0.0033182430508878883
PLSCR1,0.003317490480172107,0.00037749080406051697,0,0.003317490480172107
NEUROD1,-0.003317077270520907,0.0019512663528816225,0,0.003317077270520907
LRRC3B,-0.0033156450897806715,0.0009509483881165556,0,0.0033156450897806715
CRPPA,-0.0033152991205414226,0.0010360683088149994,0,0.0033152991205414226
NEK8,-0.003313782005515167,0.0007297567129475482,0,0.003313782005515167
RHOU,-0.003313122025726753,0.0014296635929694317,0,0.003313122025726753
CCDC106,-0.00331155835511271,0.0010582837328509769,0,0.00331155835511271
DNAJC28,-0.0033104170779079066,0.0008087712439336554,0,0.0033104170779079066
UGT1A1,0.0033103752661435074,0.000337014456943875,0,0.0033103752661435074
TMEM95,-0.0033095423379751994,0.0012046115265521159,0,0.0033095423379751994
MMRN1,0.0033062936946683177,0.0006625106609300057,0,0.0033062936946683177
SAMD5,0.003304331526099868,0.0011695252274608085,0,0.003304331526099868
WNT8A,0.0033036821981429878,0.0014725351488999736,0,0.0033036821981429878
FXYD3,-0.003302329719086014,0.0009600055373668127,0,0.003302329719086014
SARM1,-0.0033020403522210176,0.0006636986918065233,0,0.0033020403522210176
SYN3,-0.0033012181619981535,0.0010680509823437795,0,0.0033012181619981535
SULF2,-0.003299441537756142,0.0015784684703590685,0,0.003299441537756142
MRPS28,-0.003298122598435408,0.0019152299400991362,0,0.003298122598435408
TMEM81,0.0032953523132846995,0.0010238703290816361,0,0.0032953523132846995
SOX21,-0.0032947557940783516,0.0008345579128309512,0,0.0032947557940783516
FNDC8,-0.0032916476778760534,0.0011776928310777064,0,0.0032916476778760534
LTBR,0.0032896411985685256,0.0003669867993624098,0,0.0032896411985685256
RANGAP1,0.0032886815491042407,0.0003672924107893323,0,0.0032886815491042407
CLN8,-0.003286751946226901,0.0005930315729319022,0,0.003286751946226901
LARP6,0.0032861434871057542,0.0008185233606993868,0,0.0032861434871057542
TM4SF4,-0.003285244924462051,0.0009713618328120686,0,0.003285244924462051
SCAMP5,-0.0032848632161004915,0.0010260176534230717,0,0.0032848632161004915
ATOH7,0.0032841257254313536,0.0008016514040116125,0,0.0032841257254313536
PPIAL4E,-0.0032828088839812982,0.0010544536008949687,0,0.0032828088839812982
VPS4A,0.003282466450350728,0.0005969217672392641,0,0.003282466450350728
GPNMB,-0.003279258521492609,0.00042811970718202846,0,0.003279258521492609
DLK2,0.0032791280761503587,0.0008670567400357766,0,0.0032791280761503587
BAMBI,-0.003279001580827273,0.0006687737839111788,0,0.003279001580827273
KRTAP12-2,0.00327888525898976,0.0014794999916290295,0,0.00327888525898976
TNFRSF11A,-0.003277540033133539,0.0005000547776622172,0,0.003277540033133539
OR2J1,-0.0032769756853351225,0.0013456163885132548,0,0.0032769756853351225
TRIM31,-0.0032755655341458424,0.0010815918532457256,0,0.0032755655341458424
MICOS10-NBL1,0.0032743842760038317,0.001525189202873455,0,0.0032743842760038317
WDR24,-0.003272809133300878,0.0008597017834015988,0,0.003272809133300878
HMSD,0.003271480746144727,0.002301320780785613,0,0.003271480746144727
FKBP1C,-0.003269649740954738,0.001050542054656458,0,0.003269649740954738
ZNF729,-0.0032662911258979784,0.0004518740479602371,0,0.0032662911258979784
TSPY1,0.0032662872762259368,0.0013519995677936242,0,0.0032662872762259368
TNFRSF10C,-0.0032659621364831146,0.00018264538343251393,0,0.0032659621364831146
OR2B11,-0.0032655120868689803,0.0012133044419754763,0,0.0032655120868689803
CDKN1A,-0.003264662816064464,0.0007489198540519993,0,0.003264662816064464
TEX29,0.003262398611247076,0.00154219547248713,0,0.003262398611247076
ZSCAN5A,-0.0032584551076399147,0.0009440077675359276,0,0.0032584551076399147
CTSG,-0.0032560336638699826,0.0014173591446599277,0,0.0032560336638699826
SOX12,0.0032559076844115666,0.0014644317792873326,0,0.0032559076844115666
PTGER1,0.003254757440469558,0.00030604149509354765,0,0.003254757440469558
FOXD4L1,0.003251451163761472,0.0017609207346908644,0,0.003251451163761472
IL4,0.003250460406281011,0.0006659198412070336,0,0.003250460406281011
PAX9,0.0032497634238439,0.0008534008464836798,0,0.0032497634238439
GCNT3,0.003248322289637792,0.0012364110300610049,0,0.003248322289637792
SOD2,0.0032475631097534595,0.0009356942372422452,0,0.0032475631097534595
ST7,0.003247255809624476,0.0011909071754958966,0,0.003247255809624476
SPRR2B,-0.0032471595285729652,0.002899967952487157,1,0.0032471595285729652
C5orf58,0.0032470076545900264,0.0011820849261238607,0,0.0032470076545900264
CIT,0.0032468359267999953,0.00041163966874388107,0,0.0032468359267999953
IL36B,0.0032453195726298303,0.0016581152596735931,0,0.0032453195726298303
SIX2,0.003244370940160231,0.0015920590214571326,0,0.003244370940160231
UBE2D4,0.0032437744210426544,0.0025471827546901865,1,0.0032437744210426544
PTGDR,0.003242530152975125,0.0005433058421613809,0,0.003242530152975125
FAM189A2,-0.0032423476803886777,0.0007412155971498362,0,0.0032423476803886777
SERPINB11,-0.0032406264634741895,0.001326950550151743,0,0.0032406264634741895
AC092718.8,0.0032373894397653173,0.0010564196589358259,0,0.0032373894397653173
IQCH,-0.0032332876335669633,0.0003509422141604058,0,0.0032332876335669633
PAPLN,0.0032318972951442446,0.0016818483706950845,0,0.0032318972951442446
GNAL,-0.003230650953808625,0.001051248128437338,1,0.003230650953808625
HNRNPAB,0.0032276630136620814,0.00045056035184358483,0,0.0032276630136620814
TRPV3,0.003225185340995846,0.0006569867574675967,0,0.003225185340995846
HS6ST2,0.003225004130041418,0.0006090285794158052,0,0.003225004130041418
TMEM52,-0.0032219624035916645,0.0012302841426336838,0,0.0032219624035916645
XCL1,0.003221311923547121,0.0008818421891834202,0,0.003221311923547121
CTAGE4,0.0032208682835543753,0.0005832191437723671,0,0.0032208682835543753
FYB2,0.0032203436490288403,0.0005487153995749334,0,0.0032203436490288403
OR8H1,-0.0032185265318646792,0.0010022970178745361,0,0.0032185265318646792
AVP,0.003217337807229119,0.0008291105172112917,0,0.003217337807229119
CYSLTR1,-0.003215005625655023,0.0009003375016830627,0,0.003215005625655023
SLC17A6,-0.003209980390920716,0.0008821739574690618,0,0.003209980390920716
TGM6,0.003208147276379164,0.0017766016352234117,0,0.003208147276379164
ANKRD33,0.0032071180568439403,0.0004683670834340488,0,0.0032071180568439403
OTUD6A,0.0032065193911056506,0.0009310684983360051,0,0.0032065193911056506
TBX20,0.0032058831625847014,0.0010514549968367274,0,0.0032058831625847014
CCER1,-0.003205766861207079,0.0019063567178116906,0,0.003205766861207079
OR5H14,-0.0032040094305586667,0.0013383350897003352,0,0.0032040094305586667
WFDC9,-0.003203893956460159,0.0010511397997303095,0,0.003203893956460159
WNT9A,0.0032035369159002193,0.0010199659616212334,0,0.0032035369159002193
OR8K3,-0.003200499003229389,0.0010394453158859708,0,0.003200499003229389
KRTAP6-3,0.0031995586190315187,0.0015490448456274828,0,0.0031995586190315187
ARMC3,-0.0031991991090511165,0.0012785686267385225,0,0.0031991991090511165
TAF11L2,0.0031988809807839613,0.0011082668801336763,0,0.0031988809807839613
AMOTL2,0.003198196323224162,0.0007354990342155156,0,0.003198196323224162
TTYH1,-0.0031972587915570527,0.0005098612285554139,0,0.0031972587915570527
LY6G6F-LY6G6D,0.0031966093021450876,0.002223489335565653,0,0.0031966093021450876
ENPP2,0.003195097039944537,0.0006148428039386868,0,0.003195097039944537
ACTG2,0.0031946029465249963,0.0013504417645058334,0,0.0031946029465249963
CYB5D1,-0.003192820755981634,0.0009277033409876337,0,0.003192820755981634
NRGN,0.003192139096752141,0.0012106437363848198,0,0.003192139096752141
PAEP,0.0031915460450867607,0.0016633997051028722,0,0.0031915460450867607
NPFFR2,0.0031906975598002575,0.0007885128471789391,0,0.0031906975598002575
OR6C4,-0.0031875548824066074,0.0011029429150948222,0,0.0031875548824066074
DSG4,-0.0031862540696661486,0.00148741255317319,0,0.0031862540696661486
SPATA31A1,0.0031856158424237837,0.0020251376357051007,0,0.0031856158424237837
BLVRB,-0.0031836574443367014,0.0012815201271589194,0,0.0031836574443367014
REG1A,0.0031832315704625183,0.00037736301313172826,0,0.0031832315704625183
ZNF222,-0.0031795872629733607,0.0006133161618179746,0,0.0031795872629733607
KRT2,0.0031792874101253983,0.001280236065055037,0,0.0031792874101253983
GRXCR2,-0.00317824004699887,0.0005471114973853224,0,0.00317824004699887
SVOP,-0.003177080882440773,0.0011446797570820203,0,0.003177080882440773
ALPK3,-0.0031757749160441517,0.001551286398600472,0,0.0031757749160441517
ANKRD45,-0.003174225923036851,0.0007185968284140304,0,0.003174225923036851
RPL24,0.003173390946734504,0.0003644503467090332,0,0.003173390946734504
C5orf47,0.0031729598405504022,0.0009379694767151891,0,0.0031729598405504022
ZNF713,-0.003169972321481837,0.0008121379975064007,0,0.003169972321481837
CT45A5,-0.0031686727960331127,0.0017023364992195895,0,0.0031686727960331127
SI,-0.003168195057965956,0.0009527807406802638,0,0.003168195057965956
S100A8,0.0031673963952522145,0.0007921256600485316,0,0.0031673963952522145
FXYD6,-0.003165815825078866,0.0004171148758259329,0,0.003165815825078866
OR2B6,0.0031655886751943444,0.001327718918316339,0,0.0031655886751943444
HMGA2,0.003164202009559742,0.001566734940591809,0,0.003164202009559742
SDR42E1,-0.0031635800947596706,0.0007338731484929402,0,0.0031635800947596706
ADAM30,0.0031625246037660765,0.0015155898421086965,0,0.0031625246037660765
MT-ND6,-0.0031617640843295365,0.0008362756227884442,0,0.0031617640843295365
KRTAP13-4,-0.0031608321385454413,0.0016318159029307631,0,0.0031608321385454413
PDCD2L,0.0031608199545605778,0.0006298340512564777,0,0.0031608199545605778
OR4E1,-0.0031598644260964945,0.0014141029245827062,0,0.0031598644260964945
H2BC18,0.0031544368595809473,0.0008540666842259241,0,0.0031544368595809473
OTOP2,-0.003152430970520463,0.0010441333801746255,0,0.003152430970520463
YAP1,0.0031492515978004364,0.0005534633541750505,0,0.0031492515978004364
LGALS4,0.003149194391520974,0.001368960363084633,0,0.003149194391520974
NDUFB4,0.0031489480228404964,0.00045920129084536863,0,0.0031489480228404964
TRIM43B,-0.0031488459518039433,0.0014484491383671943,0,0.0031488459518039433
MINDY4,-0.0031486475161397304,0.000986140110571771,0,0.0031486475161397304
NPIPB2,0.003146044597362527,0.0006563504873989271,0,0.003146044597362527
GNG10,-0.0031458171453591964,0.002293393884684263,1,0.0031458171453591964
SEZ6L,-0.0031456390979010297,0.0021161554270587206,0,0.0031456390979010297
BAK1,0.0031448497570009523,0.0005957790234600021,0,0.0031448497570009523
NRXN1,-0.0031440054387019654,0.0016992304434553396,0,0.0031440054387019654
PCDHB16,0.003143941816829106,0.0011173611608796038,0,0.003143941816829106
RFPL3,-0.0031414215907289893,0.0005238738517976841,0,0.0031414215907289893
CDC25B,0.003140215645693481,0.001123910211989266,0,0.003140215645693481
SPANXN1,0.0031400879917506787,0.0014424712869499994,0,0.0031400879917506787
DAPK1,-0.003139971178783907,0.00037392082247464066,0,0.003139971178783907
OR5H15,-0.003138975404213311,0.002250495231657801,1,0.003138975404213311
